DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,24.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,23.9,26.0,23844.3,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nutritionnelle Nationale  Burkina Faso 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BFA: Burkina Faso,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,23.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,22.8,24.8,21642.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nutritionnelle Nationale  Burkina Faso 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1993-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2000,61.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,58.0,64.4,1195.0,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête nationale d'evaluation des conditions de vie de l'enfant et de la femme au Burundi (ENECEF-BURUNDI 2000)  Rapport final (MICS). Bujumbura  République du Burundi and UNICEF  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2010,53.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,50.5,55.9,1760.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Burundi 2010. Demographic and Health Surveys. Bujumbura  Burundi   ISTEEBU  MSPLS  et ICF International  2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2016,52.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,50.1,54.7,3200.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Troisième Enquête Démographique et de Santé. Bujumbura  Burundi   ISTEEBU  MSPLS  et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2018,53.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,51.9,54.3,10471.7,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nationale sur la Situation Nutritionnelle et la Mortalite sur la Mortalite Basee Sur La Methodologie SMART  Burundi  Rapport Principal,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2019,50.7,0: Units,PCNT: %,RA: Reanalysed,F: Free,49.2,52.1,6068.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nationale sur la Situation Nutritionnelle et la Securite Alimentaire au Burundi (ENSNSAB)  Decembre 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2000,66.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,63.3,70.2,1119.0,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête nationale d'evaluation des conditions de vie de l'enfant et de la femme au Burundi (ENECEF-BURUNDI 2000)  Rapport final (MICS). Bujumbura  République du Burundi and UNICEF  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2010,61.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,59.1,64.4,1848.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Burundi 2010. Demographic and Health Surveys. Bujumbura  Burundi   ISTEEBU  MSPLS  et ICF International  2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2016,59.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,57.4,61.5,3243.6,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Troisième Enquête Démographique et de Santé. Bujumbura  Burundi   ISTEEBU  MSPLS  et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2018,60.2,0: Units,PCNT: %,RA: Reanalysed,F: Free,59.0,61.4,10235.8,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nationale sur la Situation Nutritionnelle et la Mortalite sur la Mortalite Basee Sur La Methodologie SMART  Burundi  Rapport Principal,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2019,57.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,56.0,58.9,5883.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nationale sur la Situation Nutritionnelle et la Securite Alimentaire au Burundi (ENSNSAB)  Decembre 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1987,56.2,0: Units,PCNT: %,AD: Adjusted,F: Free,,,1956.0,Age-adjusted,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de la santé au Burundi  1987. Demographic and Health Surveys. Gsitega  Burundi  1988,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2000,64.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,61.3,66.6,2314.0,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête nationale d'evaluation des conditions de vie de l'enfant et de la femme au Burundi (ENECEF-BURUNDI 2000)  Rapport final (MICS). Bujumbura  République du Burundi and UNICEF  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2005,57.7,0: Units,PCNT: %,AD: Adjusted,F: Free,,,7065.0,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Rapport de l'enquête nationale de nutrition de la population  2005. Bujumbura  Burundi  October 2006,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2010,57.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,55.7,59.6,3608.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Burundi 2010. Demographic and Health Surveys. Bujumbura  Burundi   ISTEEBU  MSPLS  et ICF International  2012,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,55.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,54.2,57.7,6444.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Troisième Enquête Démographique et de Santé. Bujumbura  Burundi   ISTEEBU  MSPLS  et ICF,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,56.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,55.6,57.6,20707.4,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nationale sur la Situation Nutritionnelle et la Mortalite sur la Mortalite Basee Sur La Methodologie SMART  Burundi  Rapport Principal,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BDI: Burundi,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,54.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,52.9,55.1,11951.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquete Nationale sur la Situation Nutritionnelle et la Securite Alimentaire au Burundi (ENSNSAB)  Decembre 2018,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1985,26.8,0: Units,PCNT: %,AD: Adjusted,F: Free,,,9450.0,Age-adjusted  Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Better health data with a portable microcomputer at the periphery  an anthropometric survey in Cape Verde. Bulletin of the World Health Organization 1987 65 651-657,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1985-1994,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CPV: Cabo Verde,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1994,21.4,0: Units,PCNT: %,AD: Adjusted,F: Free,,,1610.0,Converted estimate,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,A saude das crianças menores de cinco anos em Cabo Verde. Ministério de Saude e Promoçao Social e UNICEF. Cabo Verde  1996,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1985-1994,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,1996,56.1,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2870.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Socio economic survey of Cambodia 1996  National Institute of Statistics. Phnom Penh  Cambodia  1997,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2000,48.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,45.9,51.1,1721.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2000. Demographic and Health Surveys. Phnom Penh  Cambodia  and Calverton  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2005,40.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,37.3,42.9,1867.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2005. Demographic and Health Surveys. Phnom Penh  Cambodia and Calverton  Maryland  USA  National Institute of Public Health  National Institute of Statistics and ORC Macro  2006,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2008,37.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,35.6,39.2,24483898.0,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia anthropometrics survey 2008. Phnom Penh  Cambodia  National Institute of Statistics  Ministry of Planning and UNICEF Cambodia  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2010,38.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,35.4,40.8,1948.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2010. Demographic and Health Surveys. Phnom Penh  Cambodia and Calverton  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ICF Macro  2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2014,31.9,0: Units,PCNT: %,RA: Reanalysed,F: Free,29.4,34.4,2424.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020, Cambodia Demographic and Health Survey 2014. Phnom Penh  Cambodia  and Rockville  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ICF International. ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,1996,61.1,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,2903.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Socio economic survey of Cambodia 1996  National Institute of Statistics. Phnom Penh  Cambodia  1997,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2000,49.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,46.4,52.5,1820.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2000. Demographic and Health Surveys. Phnom Penh  Cambodia  and Calverton  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2005,45.6,0: Units,PCNT: %,RA: Reanalysed,F: Free,42.5,48.7,1754.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2005. Demographic and Health Surveys. Phnom Penh  Cambodia and Calverton  Maryland  USA  National Institute of Public Health  National Institute of Statistics and ORC Macro  2006,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2008,41.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,39.6,43.5,25335008.0,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia anthropometrics survey 2008. Phnom Penh  Cambodia  National Institute of Statistics  Ministry of Planning and UNICEF Cambodia  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2010,41.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,38.7,44.3,2071.7,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2010. Demographic and Health Surveys. Phnom Penh  Cambodia and Calverton  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ICF Macro  2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2014,33.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,30.6,35.6,2512.2,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020, Cambodia Demographic and Health Survey 2014. Phnom Penh  Cambodia  and Rockville  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ICF International. ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,1996,58.6,0: Units,PCNT: %,ER: External Reanalysis,F: Free,,,5773.0,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Socio economic survey of Cambodia 1996  National Institute of Statistics. Phnom Penh  Cambodia  1997,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2000,49.0,0: Units,PCNT: %,RA: Reanalysed,F: Free,46.8,51.2,3541.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2000. Demographic and Health Surveys. Phnom Penh  Cambodia  and Calverton  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ORC Macro  2001,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2005,42.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,40.4,45.1,3621.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2005. Demographic and Health Surveys. Phnom Penh  Cambodia and Calverton  Maryland  USA  National Institute of Public Health  National Institute of Statistics and ORC Macro  2006,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2008,39.5,0: Units,PCNT: %,RA: Reanalysed,F: Free,38.1,41.0,49818908.0,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia anthropometrics survey 2008. Phnom Penh  Cambodia  National Institute of Statistics  Ministry of Planning and UNICEF Cambodia  2009,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2010,39.8,0: Units,PCNT: %,RA: Reanalysed,F: Free,37.6,42.0,4019.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Cambodia demographic and health survey 2010. Demographic and Health Surveys. Phnom Penh  Cambodia and Calverton  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ICF Macro  2011,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,KHM: Cambodia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2014,32.4,0: Units,PCNT: %,RA: Reanalysed,F: Free,30.6,34.3,4936.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020, Cambodia Demographic and Health Survey 2014. Phnom Penh  Cambodia  and Rockville  Maryland  USA  National Institute of Statistics  Directorate General for Health  and ICF International. ,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1996-2014,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CMR: Cameroon,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,1991,29.1,0: Units,PCNT: %,RA: Reanalysed,F: Free,25.7,32.8,1186.5,Age calculated using alternate methods,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé Cameroun  1991. Demographic and Health Surveys. Yaoundé  République du Cameroun  1992,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1991-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CMR: Cameroon,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2004,34.3,0: Units,PCNT: %,RA: Reanalysed,F: Free,31.6,37.1,1888.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  July 2020,Enquête démographique et de santé du Cameroun 2004. Demographic and Health Surveys. Calverton  Maryland  USA  INS et ORC Macro  2004,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1991-2018,Y0T4: Under 5 years old
